id|facturacion|antiguedad|num_lineas|num_dt|incidencia
28394|196.88072020376416|2019|3||
28396|60.95879182732618|2015|4||
28397|267.55875674550543|2000|3||
28398|392.6836065063603|2006|4|3.0|
28399|230.67453626061783|1998|3||
28400|312.9706587440472|2000|4||
28401|91.84408085316342|2017|4||
28402|33.810053949266354|2018|2||
28403|305.07448848345024|1996|3||
28404|269.6430356627979|2003|4|1.0|
28405|43.50577521751402|2003|2||
28406|184.62341220859943|1996|3||
28407|342.51497634962885|2014|3||
28408|18.35152711434201|2015|1||
28409|120.57680546055592|2017|4||
28410|390.3476278091488|2010|5||SI
28411|19.80694895449728|2013|3||
28412|372.51666170269584|2003|4||
28413|219.6066380325904|2002|4|1.0|
28414|160.6859265530031|2004|3||
28415|229.9162711075333|1996|5||
28416|342.3972524751937|1995|3||
28417|203.0033861314313|1997|5||
28418|319.3972118335052|2003|3||
28419|129.10812441624972|2010|3||
28420|215.12536451112285|2003|5||
28421|189.45768916999828|2012|4||
28422|281.4782814094267|2005|5||
28423|186.31142012390785|1995|3||SI
28425|161.02743503573308|2014|2||
28426|147.06820248936302|2013|5||
28427|238.93679229877705|2005|3||
28428|157.39211983823114|2005|2||
28429|80.281602414692|2009|3||
28430|290.67334541825693|2019|4||
28431|229.94694261525075|2003|5||
28432|213.20200184349216|2016|5||
28433|156.99015979829545|2017|5||
28434|40.5084432494068|2006|2||
28435|38.04873680472862|2009|3||
28436|249.87900403980225|2009|4||
28437|103.05536554832057|2002|5||
28438|360.11007578662384|2012|5||
28439|306.8018892733175|1996|4||
28440|276.4414093184567|1998|5||
28441|148.20424788400757|2003|4||
28442|272.6517465397749|1999|3||SI
28443|92.23126613048352|1999|2||
28445|247.2961782987456|2009|4||
28446|17.204087551825722|2008|1||
28447|311.04114313704287|2007|4||
28448|229.53845532177183|2004|3||
28449|269.161442518351|2007|3||
28450|107.52544371781264|2007|4|3.0|
28451|320.30977782167486|1999|5||
28452|142.13551997245077|2008|5|3.0|
28453|343.7095820825504|2018|5|1.0|
28454|132.09632696619914|2004|3||
28455|124.61138748316364|1999|4||
28456|132.40060657038387|2011|2||
28458|284.70776758780465|2013|5||
28460|344.4842996265535|1996|5||
28462|259.7170476990517|2009|5||
28463|344.3380586085977|2004|5||
28464|32.556899537508414|2016|2||
28465|37.30731047575927|1996|3||
28466|214.9502586863701|1995|4||
28467|59.861520432892114|2009|4||
28468|381.1856883782168|2006|4||
28469|389.220371321022|2018|3|3.0|
28470|375.7519749781173|1995|4|3.0|
28471|90.00711219294189|2003|4||
28472|351.99436514868154|2007|4||
28473|46.1064529125596|1997|2||
28474|238.41121814151813|1998|3||
28475|263.1796357628261|2019|4||
28476|379.3010786106312|2009|4|1.0|
28477|356.05391064121847|2000|4||
28478|165.8895911012017|2019|5||
28480|369.4000783478468|1995|4||
28481|97.8008411339463|2007|4||
28483|228.3213214800137|2002|5|4.0|
28484|361.4730893677259|2001|4||
28485|63.42061361681266|2013|3||
28486|361.2288766169146|2019|4||
28487|98.68324723598478|2005|2||
28488|196.6482680607353|2009|5||
28489|207.87444093185383|2002|5||
28490|364.5226194271032|2016|5|4.0|
28491|247.2596242266408|2017|5||
28492|307.25417662791864|2018|4||
28493|368.3595088233672|2006|3||
28494|206.7142973048012|2000|3||
28495|79.49640041609545|2011|2||
28496|17.11131107741303|2015|1||
28497|294.08856022236705|2013|5||
28498|217.7089186735496|1995|3||
28499|270.40977399957137|2009|4||
28500|137.82474704870873|2004|5||
28501|37.559774860081895|2011|2||
28502|393.7267695650236|2010|3||
28503|80.70637567326537|1997|4||
28504|366.2556029383112|2003|4||
28505|43.74027345442536|1998|3||
28506|264.54453237385724|2018|5||
28507|162.40356598191357|2001|4||
28508|281.88418324744663|2011|5||
28509|227.5091617685497|2005|3||
28511|306.17605854643034|2018|3||
28512|355.1959931280664|2011|5||
28513|138.98492841874815|2001|3||
28514|55.97503725017721|2004|4||
28515|375.99463624622666|2010|3||
28516|20.048221595584494|2000|3||
28517|168.2524004035817|1996|5||
28518|147.03101818384346|2003|3||
28519|157.45336872970813|2015|4||
28520|120.14789072179084|1998|4||
28522|301.638955763919|1997|3||
28523|331.68504193702364|2009|3||
28524|117.74652014355028|2000|2||
28525|83.56627160108505|2004|2||
28526|148.51227762383968|1995|5||
28527|188.1816518487117|2002|5||
28528|110.72125366418948|2003|2||
28529|279.71503163844733|2010|4||
28530|105.51366772530666|1998|4||
28531|207.2964711830679|2003|3||
28533|50.16562535393943|1997|4|4.0|
28534|232.58010996055404|1997|3||
28535|305.41629030593947|1997|4||
28537|340.27783270782874|2005|3||
28538|104.70594897157731|2017|4||
28539|252.93256916185385|2000|3||
28540|225.55809435705424|2019|3|1.0|
28541|113.13000088635916|2007|5||
28542|104.82556922445175|1998|4||
28543|86.66794376353798|2014|3||
28544|325.4163598610859|1998|3||
28546|341.664463854885|2007|4||
28547|237.54506346143432|2018|4||
28548|92.29432482285836|1997|4||
28549|261.39098346130834|2017|4|1.0|
28550|239.83042898536152|2008|3||
28551|385.0367974276504|2006|4|4.0|
28552|76.28976449792673|2001|4||
28553|141.30295724653485|2007|4||
28554|113.32064970994524|2019|4||
28555|331.3706664952299|2002|4|2.0|
28557|128.09774012601218|2008|2||
28558|149.60134847821888|1999|2||
28559|273.60249588162566|2004|3||
28560|378.7267342045824|2003|4||
28561|118.37517529291684|2014|5||
28562|382.82988096624536|2001|3||
28563|390.3506940653685|1997|5||
28564|198.1418608578884|2011|3||
28565|118.84547685032294|2006|2|3.0|
28566|300.2717995740516|2019|4||
28567|145.72108839352865|2013|2||
28569|173.18364244708573|2010|3|4.0|
28570|370.8358455651049|2016|4||
28571|53.05142129968234|1999|4||
28572|151.52410427435106|2010|2||
28573|214.63481346854363|2018|5||
28574|283.951807912836|1997|4||
28575|228.1576334821128|2002|3||
28576|395.87344607145104|2016|4||
28577|201.9850312534516|2014|3||
28578|50.82948326587175|2018|4|3.0|
28579|289.17678801768807|2017|5||
28580|360.00866723761254|2009|3||
28581|314.19314219637903|2017|3|4.0|
28582|230.51086368401272|2009|4||
28583|367.3378104954602|2003|3||
28584|102.01806706135524|2007|4||
28585|17.964833344533233|1997|1||
28586|324.6236762697168|2008|3||
28587|172.24857730585083|2008|4||
28589|27.648239899608026|1996|2||
28590|378.1753695205786|2006|4||
28591|380.3974841165461|1995|3||
28592|125.81627053220376|2010|5||
28593|304.21637124417185|2000|5||
28594|172.50792689031846|2012|2||
28595|164.66915728105684|1996|2||
28596|16.683717811717198|2003|2||
28597|264.9289951815508|2014|3||
28598|353.31670120110454|2017|4||
28599|93.78187378711932|2010|4||
28600|269.9618374065566|1995|5|3.0|
28601|39.511327152901465|2007|3|1.0|
28602|384.5018585601668|2000|4||
28603|128.69775493352185|1999|4||
28604|127.68026505451728|2018|3||
28605|333.7710945497851|1999|5||
28606|119.45035605374896|2017|5||
28607|159.06539162579256|2009|5||
28608|25.71130912740633|2006|2||
28609|340.7329060884542|2016|3||
28610|207.4120992371309|1995|3||
28611|231.471690528332|1996|5||
28612|382.0250292705952|2019|4||
28613|236.40401335540724|1999|3||
28614|183.9003557282477|2018|4||
28615|207.166109753224|2006|5||
28616|222.1620826311152|2007|3||
28617|29.837136842056232|2016|3||
28618|314.473026307376|2013|5||
28620|132.8397615932675|2007|5|1.0|
28621|140.41324300120309|2005|5||
28622|302.0849622522784|2003|3|1.0|
28623|152.3844861302046|2016|4||
28624|384.100471864579|2000|4||
28626|283.4478519715833|1997|4||
28627|343.1599916059266|2000|3||
28628|122.28922988017968|1997|4||
28629|226.22682373051552|2016|4||
28630|191.6518416079188|1998|5||
28631|70.04327917479976|2004|2||
28632|111.53415707880508|2012|2||
28634|350.9650327652323|2014|4||
28635|96.01373071377348|2011|3||
28636|259.73112800123766|2001|3||
28637|236.28712230038448|1999|3||
28638|89.61626785568431|1995|4||
28639|222.3443354339973|1995|3||
28640|135.60176043375117|2007|5||
28641|232.86505354596008|2001|5||
28642|385.4424292963823|2000|3||
28643|190.9302926705553|2012|5||
28644|397.27039977395066|2001|4||
28645|162.65253015812883|1996|4||
28646|349.29257604384367|2019|4|3.0|
28647|223.75105956548424|2008|4||
28648|183.4132585227917|1996|4||
28649|327.8758039523295|2002|4||
28650|367.2314819893814|2008|3||
28651|112.78897884789016|1995|4||
28652|187.1117937728576|2005|2||
28653|141.28582003880942|2012|5||
28654|38.705105721104886|2002|3||
28655|398.8866282686919|2009|3||
28656|337.9447277483249|2005|4||
28657|149.49408046597006|2003|5||
28658|111.15508944796296|1995|5||
28659|309.71722292671865|2006|5||SI
28660|49.462180743846645|1996|3||
28661|330.3077080274078|2004|5||
28662|176.04675923248212|2009|2||
28663|103.11297299788576|1999|4||
28664|195.1098188024809|2011|5||
28665|186.9919177084704|2001|5||
28666|316.0765709396262|2002|3||
28667|365.7252118165845|2010|3||
28668|131.1782826530524|1998|3||
28669|118.33972207281413|2006|4||
28670|250.5913129528629|2003|5||
28671|39.03120919510052|2009|3|3.0|
28672|352.43947313424536|2006|5||
28673|177.7332825475558|2013|3||
28674|38.303209867297575|2001|1||
28675|157.905516156241|2011|2||
28676|207.1858416772012|2010|4||
28677|380.02115166966337|2014|5||
28678|391.7965303893417|2003|4||
28679|109.00799704834664|2010|4||
28680|130.22245627664137|2011|5||
28681|271.72507822399206|2003|4||
28682|176.03688044761466|2002|5||
28683|265.5991796206571|2000|3|1.0|
28684|111.2287265833352|2008|2||
28685|66.65440377633593|2008|3||
28686|202.348700841184|2018|4||
28687|279.0556588395653|2003|4||
28688|320.69067828582587|2012|3||
28689|67.22853617306183|2009|4||
28690|160.27291071849302|2010|3|4.0|
28691|169.0966559422699|1997|2|1.0|
28692|224.08085571731613|1996|5||
28693|317.78292465467257|2009|3||
28694|274.07515818626115|2003|5||
28695|251.9575816924985|2006|4||
28696|292.28681147695977|1998|5||
28697|143.08398532801826|2011|4||
28698|85.76085907117528|2016|4||
28699|149.92747497825897|2008|5||
28700|198.4575247503271|1997|4||
28701|328.16597858977894|1997|4||
28702|65.60956227987458|2005|4||
28703|42.76555869548233|2016|1||
28704|250.89482403824508|2002|4||
28705|333.1333935652965|2017|3||
28706|346.795975543648|2001|5||
28707|148.31148284088562|2005|4||
28708|281.7629280078461|1996|4||
28709|193.3837091268866|2017|4||
28710|34.67859884523048|2012|2||
28712|68.12877837186988|2019|2||
28713|314.4583173518752|2002|4||
28714|120.69432751403922|2006|3||
28715|134.6060052048765|1996|3|4.0|
28716|69.67153857854551|1999|3|1.0|
28717|93.5802801050582|1996|3||
28718|327.73977184551813|1999|3||
28719|146.76120987315906|2005|2|2.0|
28720|382.0212262028856|2011|3||
28721|216.52122382387645|2014|5||
28722|223.84480532630383|2007|4||
28723|182.97245072995|1999|2||
28724|373.6581608918482|1996|3||
28725|291.9616836358932|2013|4||
28726|166.11580262665643|2005|5||
28727|315.8093829903668|1996|3||
28728|121.39372581470371|2017|4||
28729|72.3516027246376|2004|2||
28730|121.07590466024476|1997|4||
28731|390.8777088351799|2013|5||
28732|246.84130895029807|2012|3||
28733|344.2867383530132|2007|5||
28734|93.0998510910724|2009|2||
28735|385.8452124595909|2017|5||
28736|35.76025520836261|2001|3|4.0|
28737|136.6542729563842|1997|2||
28738|298.9936997396767|2004|5||
28739|19.946166946997103|1996|3||
28742|229.1788742701303|2001|4||
28743|221.4351658400188|2015|4||
28744|47.43555350479061|2011|2||
28745|122.7455014264644|2017|3||
28746|348.51593032638425|2018|5||
28747|299.5038691152012|2016|4||
28748|225.8184379606988|2017|4||
28749|21.421875114795405|2012|3||
28750|15.3739557345021|2015|1||
28751|279.2369169346489|2007|5|4.0|
28752|244.1256840040092|1999|5||
28753|248.46983265421107|2008|3||
28755|73.15254230600567|2007|2||
28756|34.00509308051842|2018|2||
28757|88.45726803355456|2011|2||
28758|351.8740087155216|2012|4||
28759|260.5007323859595|2006|5|3.0|
28760|101.30947157866376|2008|2||
28761|207.78342969056493|1998|4||
28762|69.31077423353838|1996|2||
28763|27.74174651238804|2013|1||
28764|163.27135461637326|2006|4||
28765|17.231724937901273|1998|2|4.0|
28766|353.5573359028247|2000|4||
28767|83.14361265252249|2010|3||
28768|331.7616176790478|2003|5||
28769|118.52764171915928|2002|2|3.0|
28770|294.481038753364|2013|4||
28771|52.73139340713551|2009|3||
28772|353.69340692343343|2008|3||
28774|124.66088796515449|2010|2||
28775|258.3795751782316|2006|5||
28776|128.18091878004054|2005|5||
28777|35.279595378733184|2008|1||
28778|47.540260467014114|2016|1||
28779|183.041033369846|2011|5||
28780|312.6457690743491|2016|5||
28781|289.86634885982863|2000|4||SI
28782|178.6981197756392|2002|2|2.0|
28783|324.3717165955992|2007|5||
28784|116.36605538744246|2001|2||
28785|303.8306863213244|2015|3||
28786|336.84220216420044|1995|3||
28787|274.0655794447724|2017|3||
28788|327.3621810215992|2013|3||
28789|356.11654347391664|1995|4|1.0|
28790|367.7911389320803|2006|4||
28791|35.95162067254192|2009|3||
28792|280.1221529612972|1996|5||
28793|138.87577381415042|2003|2||
28794|182.5701995255296|2008|4||
28795|301.1009465161951|1996|3||
28796|169.23837063778208|2003|4||
28797|77.10398641254396|2005|2||
28798|230.486619838929|2017|4||
28799|385.6276862782025|1997|4||
28800|371.4764049585376|2005|4||
28801|64.08947276251335|2019|4|3.0|
28802|251.80280299234744|2001|4||
28803|88.61672957570498|2006|2||
28804|332.76759845135376|2010|4||
28805|343.9401572051993|2010|4||
28806|362.3650543899448|2005|3||
28807|175.73891991375191|2013|5||
28808|396.5107395541996|1996|3||
28809|396.9012117547932|2014|5||
28810|294.5839585431536|1995|4||
28811|393.81286440263375|2018|3||
28812|382.3389397080608|1999|4||
28813|374.06877266924295|1996|3||
28814|17.264966988827975|2017|3||
28815|365.5887623267902|1999|4||
28816|333.48140022587563|2010|4||
28817|230.64152547837588|1998|3||
28818|31.824975523666865|2014|3||
28819|211.9886106242704|2005|3||
28820|340.3355713921543|2016|5||
28821|319.9891834560453|1996|5||
28822|94.4744803118448|2001|3||
28823|279.5030758122599|2003|3|4.0|
28824|167.57465055780918|2008|3||
28825|392.1914763966492|2008|4||
28826|160.39674448524872|2007|4||
28827|46.42557121869831|2007|3||
28828|224.01426696854008|1998|4|3.0|
28829|153.65472820571227|2013|3||
28830|26.13790731745221|2008|1||
28831|379.0215716471928|2006|5||
28832|268.2182984690709|1998|3|3.0|
28833|172.24364573486858|2007|4||
28834|103.57145794087894|2004|3|1.0|
28835|99.83546331294666|2009|2||
28836|120.06336493400076|2001|3|3.0|
28837|185.07162727472345|1999|2||
28838|206.67092225016475|2012|3||
28839|177.63331896704122|1998|3||
28841|393.8664623830769|2014|3||
28842|286.58387334049155|2009|5||
28843|249.9476036006622|2013|4||
28844|354.6844913473104|2002|4||
28845|238.7550618631132|1996|3||
28846|290.3508374982398|2009|5||
28847|354.22901780152563|2013|5||
28848|219.8057532369606|1995|3||
28849|62.54582551345458|2001|3||
28851|190.6984768540084|2016|5||
28852|132.9167397587956|2011|2||
28853|343.64619044671525|2015|5||
28854|336.25208724957315|2008|4||
28855|384.15026347310754|2014|4|4.0|
28856|158.6423034003552|2004|4||
28857|284.7007687165754|2006|5||
28858|392.2620443694526|2004|4||
28859|375.7331643196241|2001|5||
28860|139.1236328763903|2015|4||
28861|385.9739361859302|2012|3||
28862|102.06431626433816|2001|3||
28863|116.54369463194182|2002|3|2.0|
28864|227.56475527116592|2009|4||
28865|374.6021635044451|1997|4||
28866|180.3978806662685|1999|5||
28867|275.38282471175245|2010|5||
28868|94.60663223251456|2007|2||
28869|238.4790565645341|2003|3||
28870|16.690813135276642|2008|2||
28871|335.58060810843506|2010|4||
28872|33.079994600459926|2004|3||
28873|242.65590384564229|1995|5||
28874|149.94213068353957|1995|2||
28875|359.9727963345654|2010|3||
28876|352.7307482243835|2017|4||
28877|155.73524265534496|2003|2||
28878|295.397962456296|2018|3||
28879|92.95820710346229|1999|2||
28880|177.427165665379|2006|3||
28881|343.133620973694|2016|3||
28882|393.25177369683337|2014|5||
28883|93.49674003707727|1995|2||
28884|304.39952327583865|1999|3||
28885|38.85472790087693|2001|3|4.0|
28886|264.6256766629182|2015|5||
28887|32.63116851758173|2009|2||SI
28888|219.63919631103664|2005|4||
28889|242.91257117831503|2001|4||
28890|238.6594179043992|2017|3||
28891|121.969065690514|1996|5||
28892|285.5387226714012|1997|3||
28893|197.0417630319643|1995|4||
28894|58.44330856421721|2006|3||
28895|41.28211083760671|2004|1||
28896|296.9747687950852|1998|3|1.0|
28897|72.55627889349003|2011|4||
28898|355.1429202930233|2004|4||
28899|202.34033170304963|2009|5||
28900|113.36141402332296|2003|4||
28902|160.43261283398908|2018|3||
28903|314.6802757917484|2013|3||
28904|61.56782133362033|2011|4||
28905|361.51238832734094|1998|5||
28906|46.11161589610264|2004|2||
28907|42.20972650685958|2012|1||
28908|354.1230701054302|2012|3||
28909|288.10866984731564|2006|5||
28910|92.23024786881292|2013|3||
28911|333.1921446916678|2018|5||
28912|369.88060727963006|2013|3||
28913|90.82470496751483|2003|4||
28915|293.0332021499766|1999|4||
28916|145.60714864019258|1995|4||
28917|271.8559659076576|2014|3||
28918|180.04875618925732|2018|2||
28920|379.2024776732448|2002|4||
28921|390.6698821792944|2007|5||
28922|351.175004887659|1995|3||
28923|321.7738319767297|2007|4|2.0|SI
28924|137.71217277690678|1998|2||
28925|351.6907298618168|2016|4||
28926|137.935535621291|2009|4||
28927|132.2311108782879|2003|4||
28928|302.34422590067817|1996|3||
28929|384.4400383993464|1999|3||
28930|394.7772944373195|2010|3||
28931|250.4832090963972|2010|4||
28932|269.4646531878616|2006|3||
28933|277.86218813908687|1998|5||
28934|218.04597676627347|1996|3||
28935|53.90304859050704|2018|3||
28936|217.08773354901143|2003|4||
28938|234.5938834204873|2000|3||
28939|110.53710533916014|2010|5||
28940|279.964969077186|2016|5||
28941|354.2852732181404|2001|4||
28942|50.53486314162149|2017|4||
28943|357.78634184205026|2011|4||
28944|348.1687751042573|1999|4||
28945|310.3238583261765|2009|3||
28946|140.8001182890371|2016|4||
28947|138.46089571783992|2008|2||
28948|184.6367495943572|2005|4||
28949|18.69705767731448|2009|3||
28950|358.3578929235752|2014|4||
28951|209.49310355197213|2005|5||
28952|32.376408073882445|2007|2||
28953|319.3895717505464|2004|4||
28954|57.65829596787346|2008|4||
28955|152.46277242844522|2001|2||
28956|388.9675089751377|2002|5||
28957|166.64637645979263|2013|2|4.0|
28958|224.4446485592641|2010|5||
28959|344.3405977372918|1998|4||
28960|264.854584569204|2005|3||
28961|312.2178533338312|2014|3||
28962|253.2465466823664|1999|5||
28963|32.338928423508555|2006|3||
28964|366.8167314700762|2013|5||
28965|128.80938849587278|2009|5||
28966|152.00310312161815|2017|4||
28967|222.9530433444236|2016|3||
28968|380.5087895390071|2000|5||
28969|186.8932591361604|2016|2||
28970|207.0315118639648|2005|3||
28971|175.43925098890878|1996|2||
28972|250.8000488146044|1995|4||
28973|89.20366638293329|2011|3||
28974|99.72431976674687|2019|4||
28975|284.7133730069528|1995|3||
28976|141.8298316363879|2005|2||
28978|361.57841049156303|1998|3|1.0|
28979|211.9160955247625|2015|4||
28980|70.13607128799308|2003|3||
28981|147.52607345741018|1999|2||
28982|327.6500555021712|1996|3||
28983|209.86264782507072|1999|5||
28984|58.653812678919785|2003|3|3.0|
28986|226.9153826036853|1995|3||
28987|61.16490016819945|2000|4||
28988|314.73556457534664|2005|4|2.0|
28989|145.4927533815133|2012|5||
28990|239.6176594886283|2004|3||
28991|383.0077587631562|2014|5||
28992|29.81730089014586|2002|1||
28993|295.6107901701992|2004|5||
28994|137.07912247153104|2013|2||
28995|144.15490509486168|2017|3||
28996|383.2622077444236|1996|4||
28997|240.9489615914917|2013|3||
28998|19.16241049773913|2008|2||SI
28999|158.0072047743273|2015|5||
29000|34.922520086705205|2001|3||
29001|350.0644192323293|2014|3||
29002|330.8311656633406|2018|3||
29003|167.09821290281045|2001|4||
29004|259.34086675141475|1995|5||
29005|43.28825039141312|2009|2||
29007|300.0728385900236|2013|4||
29008|332.917359833438|2017|4||
29009|336.9681569331438|2007|5||
29010|103.56432240975548|2016|5||
29011|389.3106932663752|2009|5||
29012|386.46496242408233|2002|4|1.0|
29013|209.67142941768265|2008|3||
29014|56.28098501608314|2015|3||
29015|247.9787676041739|2011|5||
29016|81.22186108687804|2011|3||
29017|188.6226396160041|2004|3||
29018|168.57185207299602|2007|5||
29019|44.5260310462196|2003|2||
29020|26.36621275514165|2016|1||
29021|274.90474454646755|2010|5||
29022|337.4330025459924|2013|5||
29023|200.8724832051465|2004|3||
29024|332.9705099166553|2015|5||
29025|177.9948246458379|2013|2||
29026|79.31604937820033|2019|3|4.0|
29027|350.31442312378226|2015|5||
29028|313.99304634659444|2010|3||
29029|200.03397947117324|2007|5||
29030|196.23647182364704|2007|5||
29031|178.36007824775444|2012|4||
29032|116.34501717728276|2011|5||
29033|237.46839297396969|2007|3||
29034|326.1833975876052|2003|4||
29035|21.042423416945844|2008|2||
29036|310.7275848952268|2010|5||
29037|56.5411758406436|1998|4||
29038|135.13805057128693|2005|3||
29039|159.43795391401292|2014|4||
29040|78.72790970249527|2014|3||
29041|379.1716293106007|2000|3||
29042|46.395156838513536|2006|3||
29043|346.93241883150307|2010|4||
29044|200.0785812005456|2006|4||
29045|398.1720095325841|2016|5|1.0|
29046|291.6236044201761|2019|5||
29047|105.07077243897888|1997|3||
29048|89.89407593719162|1998|2|1.0|
29049|99.97448653150128|2010|2||
29050|36.669757917634506|2014|1||
29051|211.947040532093|2012|4||
29052|40.84802612546355|2015|2|3.0|
29053|294.2157053032977|2007|5||
29054|279.94207812276005|1995|4||
29055|391.2963209022643|2008|5||
29056|79.66719029674348|2004|3||
29057|106.724769061467|2016|5||
29058|172.3317134833261|2016|3||
29059|379.5829026111577|2011|5|3.0|
29060|268.00983753717657|2009|5||
29061|314.8758241610344|1997|3||
29062|213.1262423625164|2008|5||
29063|187.8461137132561|2009|5|3.0|
29064|228.7520388940134|2017|3||
29065|184.5320119011889|1995|5||
29066|244.5259822255072|2006|3||
29067|171.51202578026874|2002|2||
29068|384.7273670610592|2010|4||
29069|348.581791656003|2012|5|3.0|
29070|50.759690675794886|1998|3||
29071|141.07128667778915|2008|5||
29072|157.55903827658057|1999|3||
29073|77.75134259440094|2015|3||
29074|41.04460834288425|2010|3||
29075|206.26222447470943|2006|3||
29076|177.918016306792|1995|5||
29077|39.18874753133426|1999|2||
29078|201.742401522512|1996|4||
29079|23.554780013717185|2010|2||
29080|236.58436861903184|2014|3||
29081|301.6553751585215|2005|3||
29082|68.64498688027221|1995|4||
29083|194.305463043338|1998|3||
29084|361.3336075036646|1998|4||
29085|60.17935328992719|2005|4||
29086|168.0964101726441|2004|5||
29087|121.0698486113848|1997|3||
29088|335.9811230881805|2003|4||
29089|389.6612478742089|2019|4||
29090|153.64301990903851|2003|2||
29091|66.62511486778646|1996|4||
29092|224.08934563567448|2018|3||
29093|100.18861685290165|2007|3||
29094|218.40964523804908|2011|5||
29095|237.3716261146185|2005|3||
29096|97.45125289794692|2019|3||
29097|194.14772704538856|1998|4||
29098|150.41663724806494|2007|5||
29099|256.8390584634544|2017|4||
29100|144.28889680708113|2013|5||
29101|381.715269509148|2015|4||
29102|15.489217136069485|2007|2||
29103|117.35104577712458|2016|5||
29104|151.2976415781558|2004|5||
29105|77.95867211734857|2009|4||
29107|315.9277334929479|1995|5||
29108|143.31186880254117|2007|2||
29109|205.9632116522696|2012|3||
29110|205.9493556147288|2009|3|2.0|
29111|48.22730214628414|2015|1|2.0|
29112|318.55827833622084|2017|3||
29113|205.3667874084206|2011|4||
29114|278.74620464457263|2007|5||
29115|399.5904801784554|1995|5||
29116|302.6900516615878|2016|5||
29117|81.52407785905095|2014|3||
29118|282.0767924026744|2003|4||
29119|227.9070361729144|2008|3||
29120|155.41993221669276|2000|5||
29121|271.8714958873643|2011|3||
29123|258.63728772064485|1996|3||
29124|222.0988952241911|1998|5||
29125|42.02890783664585|2003|3||
29126|232.23655099736527|2019|5||
29127|391.000988906796|2005|4||
29129|253.68894798780929|2014|4||
29130|244.93580579341315|2005|5||
29131|342.5296734776255|2000|4||
29132|37.13855575462821|2013|3||
29133|47.97795109577408|1999|1||
29134|188.85904246372525|2015|4||
29135|135.52715998748914|2007|3||
29136|390.2299553648776|2007|4||
29137|51.919222618782776|2016|3||
29138|265.22624339160166|2013|5||
29139|244.12344102346256|1997|4||
29140|201.92592798635968|2005|5||
29141|208.92192426295625|2017|5||
29142|217.290904485328|2019|4||
29143|88.49373243715229|2015|4||
29144|381.54985720846656|1998|3||
29145|233.0308862248594|2016|4||
29146|49.77948476589181|1998|2||
29147|333.27244194821765|2014|4|4.0|
29148|383.2879187278669|2017|4||
29149|334.9134395503312|2008|4||
29151|134.89398370226684|2007|2||
29152|118.23887595957989|2011|3|1.0|
29153|372.3481291345669|2000|4||
29154|197.16353894239617|2008|4||
29155|31.85034419363345|2000|3||
29156|83.91166468342874|2006|3||
29157|258.43553867469205|2017|5||
29158|246.7602538362944|2016|4||
29159|147.61058555408258|2005|3|3.0|
29160|167.40026666675826|2012|2||
29161|346.24360089025106|2013|4||
29162|254.6437832925278|2007|5||
29163|234.5906450762128|2017|5||
29164|286.96669000079567|2003|5||
29165|50.46501633298602|2003|4||
29166|267.5045997527957|2008|3||
29167|261.71043844473616|2008|5||
29168|215.6245483213125|2004|5||
29169|232.16825414880745|1998|5||
29170|297.7234114764982|2013|3||
29171|69.76427680885945|2007|3||
29172|206.69227629741607|2002|4||
29173|163.93421220018524|1999|5||
29174|357.97952247490446|2012|5||
29175|292.1827266818959|2000|5||
29176|166.4567735310096|2013|3||
29177|178.9225514003234|2005|2||
29178|31.61844548946118|1998|3||
29179|47.78515951646353|1995|2||
29181|389.3967146740316|1998|4||
29182|88.53543883449477|2000|3||
29183|25.90924776807343|2010|3||
29184|235.24330367038328|1999|4||
29185|72.79243945974638|2013|4||
29186|28.04033400842573|2019|2||
29187|372.0544029097513|1999|5||
29188|160.52134547267653|2012|2||
29189|298.4664019419782|2001|5||
29190|363.1349254551377|2001|3||
29191|311.09855334882144|2004|3||
29192|259.43206996690344|1998|5||
29194|212.9495467194812|2008|5||
29195|69.58541454646652|2000|4||
29196|282.3663539877473|2008|5||
29197|363.654227971636|2014|5||
29198|274.27951699792703|1997|4||
29199|225.45935144528235|2012|3||
29200|112.0357273355974|2013|4||
29201|25.75704889796459|2013|1|3.0|
29202|223.96537372956848|2016|4||
29203|296.9304128475568|2002|3||
29204|35.7075345723062|2005|2|2.0|
29205|323.4923152103148|2005|5|3.0|
29206|391.9381058419549|2015|5||
29207|150.36540647424553|1999|5||
29208|99.88238620888193|2016|2||
29209|184.1420647268115|2013|2||
29210|273.62857217819567|2007|4||
29211|373.2914986093294|2008|3||
29213|45.67705901901641|2006|2||
29214|380.39737075784905|2002|3||
29215|246.8973863748318|1996|5||
29216|103.54039614725944|2006|3||
29217|89.72466269694445|2005|3||
29218|128.54029626881595|2014|2||
29219|245.21400214241268|2008|5||
29220|154.5095416869501|2004|5||
29221|244.02718990423145|2005|4||
29222|287.70909311340296|1996|4||
29223|206.91183780486065|2011|4||
29224|370.325760008928|2014|4||
29225|399.49682382470064|2005|5||
29226|131.54683798434974|2001|5||
29227|193.60601068904825|2006|2||
29228|384.3295161973768|2008|4||
29229|337.988558521092|2000|3||
29230|220.64476749084432|1998|4||
29231|143.7247793464484|1998|4||
29232|159.37648231697702|2001|2||
29234|256.29166464654617|2012|5|2.0|
29235|375.0209302397457|2001|3||SI
29236|151.68050291760568|1996|2||
29237|74.79661161426591|2013|4||
29239|242.696249067628|2016|4||
29240|109.0597041811268|2003|3||
29241|204.2215266362309|2008|5||
